ExciseTaxNbr,Month,Day,Year,SalePrice,PropertyType,PropertyClass,PrincipalUse,SaleInstrument,SaleReason,AFHistoricProperty
2940364,7,6,2018,5500000,3,7,6,3,18,False
2519260,11,11,2011,105000,3,2,11,3,1,False
2908265,12,7,2017,0,3,2,7,15,10,False
1518003,12,4,1996,188500,3,8,6,3,1,False
1291186,1,22,1993,172000,3,8,0,2,1,False
2721098,3,26,2015,101000,4,9,6,4,18,False
2866208,5,12,2017,0,3,8,6,15,5,False
1255188,6,23,1992,75000,3,3,0,2,1,False
2335525,2,28,2008,368000,3,3,2,3,1,False
1921027,11,5,2002,0,3,3,2,3,18,False
2850991,2,23,2017,307000,11,8,6,3,1,False
2314719,9,17,2007,25000,1,7,6,15,1,False
2314719,9,17,2007,25000,1,7,6,15,1,False
2314719,9,17,2007,25000,1,7,6,15,1,False
2314719,9,17,2007,25000,1,7,6,15,1,False
1691652,6,11,1999,119000,3,8,6,3,1,False
1278697,10,10,1992,0,3,8,6,15,18,False
1701412,7,28,1999,320000,3,8,6,3,8,False
1295520,2,24,1993,48000,1,7,0,2,1,False
1324355,3,11,1992,0,3,7,0,2,16,False
3052521,5,13,2020,0,14,3,2,27,18,False
1896669,6,26,2002,249950,2,8,6,3,1,False
1646590,10,19,1998,247120,2,8,6,3,1,False
2550524,6,23,2012,0,3,8,6,3,18,False
1871484,2,27,2002,214000,3,8,6,3,1,False
3089625,11,23,2020,0,99,7,6,26,18,False
1125377,3,28,1990,215000,3,8,0,2,1,False
2050183,6,22,2004,370600,3,8,6,3,1,False
1789736,11,28,2000,185000,3,0,0,3,1,False
2091169,12,9,2004,0,1,8,6,15,18,False
2091169,12,9,2004,0,1,8,6,15,18,False
2091169,12,9,2004,0,1,8,6,15,18,False
2091169,12,9,2004,0,1,8,6,15,18,False
2091169,12,9,2004,0,1,8,6,15,18,False
1504229,9,5,1996,7330250,3,3,2,3,1,False
1504229,9,5,1996,7330250,3,3,2,3,1,False
1504229,9,5,1996,7330250,3,3,2,3,1,False
1504229,9,5,1996,7330250,3,3,2,3,1,False
1504229,9,5,1996,7330250,3,3,2,3,1,False
1504229,9,5,1996,7330250,3,3,2,3,1,False
1504229,9,5,1996,7330250,3,3,2,3,1,False
1504229,9,5,1996,7330250,3,3,2,3,1,False
1532258,2,21,1997,0,3,2,11,7,5,False
2929925,5,3,2018,10,11,8,6,3,1,False
1974628,3,28,2003,0,3,8,6,15,11,False
3069144,9,9,2020,307500,14,3,2,2,1,False
2417205,11,9,2009,230000,3,8,6,3,8,False
2052391,5,12,2004,0,3,2,11,15,5,False
2791306,4,15,2016,600000,3,8,6,3,1,False
1271206,9,28,1992,155000,3,8,0,2,1,False
2023148,1,16,2004,0,0,7,0,27,5,False
3050308,5,22,2020,420000,11,8,6,2,1,False
1557126,7,24,1997,645000,3,8,6,3,1,False
2085603,11,22,2004,0,3,8,6,15,13,False
1819251,5,24,2001,0,3,8,6,15,13,False
2243961,10,13,2006,0,3,2,11,15,18,False
1537368,4,2,1997,77000,3,3,2,3,1,False
1873280,3,12,2002,105000,3,8,6,3,1,False
1738656,2,24,2000,158200,3,8,6,3,1,False
2474688,1,10,2001,0,3,3,2,3,16,False
2474688,1,10,2001,0,3,3,2,3,16,False
1737581,2,14,2000,141500,3,3,2,3,1,False
2055291,7,9,2004,320000,3,8,6,3,1,False
2339220,3,20,2008,0,3,8,6,15,10,False
1457019,10,18,1995,0,3,0,0,15,18,False
1230216,2,5,1992,150000,3,8,0,2,1,False
2342552,4,18,2008,1000000,3,8,6,3,1,False
3094960,12,8,2020,0,11,8,6,15,18,False
1366979,3,31,1994,217500,3,2,4,2,1,False
2282561,4,26,2007,0,3,8,6,15,13,False
2771342,12,4,2015,1030000,3,2,7,3,18,False
2350477,6,11,2008,0,3,8,6,15,10,False
2003747,11,19,2003,260000,3,8,6,3,1,False
998160,4,28,1988,48900,3,8,6,2,1,False
2589627,2,13,2013,243000,3,8,6,3,1,False
3022857,11,4,2019,0,11,8,6,15,1,False
2479639,2,22,2011,0,1,7,6,3,18,False
2479639,2,22,2011,0,1,7,6,3,18,False
2107121,3,3,2005,0,3,8,6,15,13,False
3071154,9,17,2020,0,11,8,6,15,18,False
1695098,6,23,1999,356950,2,8,6,3,1,False
2548849,6,4,2012,169950,3,8,6,3,1,False
918703,12,30,1986,0,3,8,0,15,9,False
1571025,10,2,1997,0,3,8,6,15,11,False
2473543,8,12,1974,0,3,8,6,3,16,False
1157352,9,20,1990,181000,3,8,0,2,1,False
1721025,10,15,1999,350000,3,8,6,3,1,False
1821365,6,1,2001,0,3,8,6,15,18,False
2131948,6,10,2005,3500,1,8,6,3,1,False
2190591,3,3,2006,295000,3,8,6,3,8,False
3048327,5,1,2020,0,3,8,6,15,13,False
2876275,7,6,2017,607500,11,8,6,3,1,False
2880737,7,24,2017,480000,3,8,6,3,1,False
1813926,4,24,2001,168000,3,8,6,3,1,False
1982111,8,19,2003,379900,2,8,6,3,1,False
2419780,11,16,2009,485000,3,8,6,3,1,False
2353844,6,27,2008,539900,2,8,6,3,1,False
2813641,8,1,2016,405000,11,8,6,3,1,False
2390253,11,25,2008,905000,3,8,6,3,1,False
2167935,11,4,2005,0,3,8,6,24,8,False
1612726,4,29,1998,125000,3,8,6,15,11,False
2256083,12,14,2006,452990,2,3,2,3,1,False
2397715,5,29,2009,0,3,8,6,15,5,False
2567164,9,7,2012,384938,2,8,6,3,1,False
1672857,3,10,1999,134000,3,8,6,3,1,False
1260608,7,22,1992,60000,3,9,0,2,8,False
2342563,4,4,2008,625000,3,8,6,3,1,False
1817820,5,14,2001,165000,3,8,6,3,1,False
3012131,9,20,2019,490000,11,8,6,3,1,False
2557058,7,23,2012,373000,3,3,2,3,1,False
1200923,7,25,1991,0,3,3,0,2,2,False
2663378,4,14,2014,305000,3,8,6,3,8,False
2590225,2,15,2013,0,0,8,6,15,13,False
3060844,7,27,2020,2588000,11,8,6,2,1,False
2916069,2,20,2018,400000,3,8,6,3,1,False
2113864,3,31,2005,218500,3,3,2,3,1,False
821871,2,28,1985,0,3,8,0,15,9,False
2784635,3,10,2016,351000,3,8,6,3,1,False
954848,7,15,1987,71500,3,8,0,2,1,False
2782308,2,26,2016,427000,3,8,6,3,1,False
2475013,8,19,2010,61000,1,7,6,4,1,False
1678527,4,2,1999,234500,3,8,6,3,1,False
1346145,11,29,1993,0,3,8,0,15,18,False
2559470,2,7,2011,51668,3,3,2,2,10,False
1255360,6,24,1992,135000,3,8,0,2,1,False
1887567,5,15,2002,505000,3,3,2,3,1,False
1408424,12,13,1994,170300,3,8,1,2,8,False
1728606,12,14,1999,0,3,0,0,15,11,False
2277353,4,6,2007,496990,2,3,2,3,1,False
1347909,12,9,1993,232500,2,8,0,2,1,False
2199942,4,14,2006,493000,3,8,6,3,1,False
2806895,6,29,2016,450000,3,8,6,3,1,False
2349706,6,9,2008,355000,1,0,9,3,1,False
2349706,6,9,2008,355000,1,0,9,3,1,False
2177289,11,22,2005,0,3,3,2,15,14,False
2785242,3,14,2016,322000,3,8,6,3,1,False
1635223,8,24,1998,196990,2,3,2,3,1,False
1303922,4,22,1993,0,1,7,0,15,8,False
2447893,6,17,2010,710000,2,8,6,3,1,False
2389725,4,13,2009,0,3,8,6,15,8,False
2389725,4,13,2009,0,3,8,6,15,8,False
1279436,10,30,1992,0,3,8,0,15,9,False
924343,1,27,1987,74000,3,3,0,2,1,False
2661763,4,7,2014,427500,2,8,6,3,1,False
2597247,3,28,2013,290000,3,8,6,3,14,False
1979669,8,7,2003,274715,2,8,6,3,1,False
2533726,2,15,2012,0,3,8,6,3,5,False
1631304,8,6,1998,40700,3,3,2,3,1,False
2926690,4,23,2018,0,4,9,6,15,10,False
3076655,10,15,2020,13999986,11,8,6,2,1,False
3076655,10,15,2020,13999986,11,8,6,2,1,False
3076655,10,15,2020,13999986,11,8,6,2,1,False
3076655,10,15,2020,13999986,11,8,6,2,1,False
3076655,10,15,2020,13999986,11,8,6,2,1,False
3076655,10,15,2020,13999986,11,8,6,2,1,False
3076655,10,15,2020,13999986,11,8,6,2,1,False
3076655,10,15,2020,13999986,11,8,6,2,1,False
3076655,10,15,2020,13999986,11,8,6,2,1,False
3076655,10,15,2020,13999986,11,8,6,2,1,False
1100044,11,17,1989,346000,3,8,0,2,1,False
2403171,7,17,2009,273000,3,8,6,3,1,False
1961590,4,16,2003,0,3,0,2,15,1,False
2708032,12,18,2014,329000,1,7,6,3,1,False
2167329,11,3,2005,580000,3,8,6,3,1,False
2687494,8,26,2014,72000,3,3,2,18,4,False
1512081,10,21,1996,243500,3,8,6,3,1,False
1608395,4,22,1998,114000,3,8,6,3,1,False
2913286,1,12,2018,0,3,8,6,15,18,False
2913286,1,12,2018,0,3,8,6,15,18,False
1864944,1,17,2002,0,3,8,6,15,18,False
1938984,3,26,2001,0,3,3,2,3,16,False
1680904,4,19,1999,275000,3,8,6,3,1,False
2876920,7,6,2017,0,3,8,6,3,12,False
3030539,12,10,2019,0,3,8,6,15,18,False
2598336,3,29,2013,9750000,3,8,6,3,1,False
1628814,7,26,1998,152000,3,3,2,3,1,False
2488276,4,21,2011,255000,3,8,6,3,1,False
2160391,10,3,2005,499000,3,8,6,24,8,False
963051,8,4,1987,0,3,8,0,15,9,False
1597647,1,21,1998,0,3,8,6,19,8,False
2878144,5,26,2017,0,11,8,6,15,8,False
1411629,12,21,1994,0,1,1,0,15,9,False
2644453,12,6,2013,0,3,8,6,15,18,False
1564254,8,21,1997,145000,3,8,6,3,1,False
1926856,12,5,2002,219000,3,3,2,3,1,False
2969169,12,17,2018,671000,11,8,6,3,1,False
1536190,3,31,1997,0,3,0,0,4,8,False
1705316,7,29,1999,0,3,8,6,15,11,False
2620988,7,16,2013,631000,3,8,6,3,1,False
2620988,7,16,2013,631000,3,8,6,3,1,False
1899289,7,18,2002,260000,1,8,6,3,1,False
1899289,7,18,2002,260000,1,8,6,3,1,False
1899289,7,18,2002,260000,1,8,6,3,1,False
1899289,7,18,2002,260000,1,8,6,3,1,False
2566291,9,26,2012,0,3,8,6,18,4,False
3066662,8,24,2020,0,11,3,2,15,18,False
2437765,4,20,2010,211000,3,3,2,3,1,False
1953737,4,17,2003,183000,3,8,6,3,1,False
919999,12,30,1986,60000,1,8,0,10,1,False
2684292,8,6,2014,220000,1,7,6,3,1,False
2340725,4,4,2008,0,3,8,6,15,13,False
3042074,3,27,2020,640000,3,8,6,3,1,False
1638777,9,10,1998,0,3,8,6,15,11,False
1822462,6,8,2001,0,3,8,6,18,4,False
2145089,8,5,2005,251000,3,8,6,3,1,False
1126148,3,23,1990,44000,3,3,0,2,1,False
2529244,12,10,2011,0,3,8,6,15,18,False
2770134,12,4,2015,0,3,3,2,15,10,False
1698223,7,9,1999,54500,3,3,2,3,1,False
2099900,12,27,2004,0,3,2,11,15,18,False
2810951,7,12,2016,411000,3,3,2,3,1,False
1725580,12,2,1999,280000,3,8,6,3,1,False
1880248,4,12,2002,0,3,3,2,15,10,False
2237286,9,13,2006,619000,3,8,6,3,1,False
2237286,9,13,2006,619000,3,8,6,3,1,False
1817555,3,16,2001,340000,3,8,0,3,1,False
2060911,4,29,2004,0,1,3,2,3,18,False
3108382,3,23,2021,815000,11,8,6,2,1,False
2421752,12,16,2009,2340000,1,7,6,3,1,False
2421752,12,16,2009,2340000,1,7,6,3,1,False
2356873,7,23,2008,399950,2,8,6,3,1,False
2551056,6,28,2012,200000,1,7,6,3,1,False
1154714,8,29,1990,145000,3,8,0,2,1,False
1268815,9,16,1992,0,3,8,6,15,9,False
1346511,10,14,1993,0,3,8,0,15,9,False
2749623,3,17,2015,0,1,7,6,3,18,False
1347517,12,6,1993,0,3,8,0,15,18,False
1206306,8,26,1991,164000,3,8,6,2,1,False
2977343,3,12,2019,0,1,7,6,27,18,False
2415225,10,30,2009,0,3,8,6,15,10,False
1682980,5,3,1999,300000,1,0,0,3,1,False
1945049,3,7,2003,284000,3,8,6,3,1,False
1097722,11,15,1989,136500,3,8,0,2,1,False
2881663,7,18,2017,565000,3,8,6,3,1,False
1956544,4,28,2003,355000,3,8,6,3,8,False
2655381,2,21,2014,363000,3,3,2,3,1,False
2849394,2,14,2017,819990,10,8,6,3,1,False
1325687,8,3,1993,137950,3,8,0,2,1,False
2151888,8,30,2005,272000,3,8,6,3,1,False
2726712,4,23,2015,0,2,8,6,15,1,False
2854492,3,21,2017,800000,11,8,6,3,1,False
1330710,9,9,1993,135000,3,8,0,2,1,False
2416484,11,3,2009,200000,3,3,2,3,1,False
2340162,4,1,2008,230000,3,8,6,3,1,False
2907575,11,22,2017,0,3,8,6,15,5,False
1570042,9,25,1997,115000,6,3,2,2,1,False
2244570,10,12,2006,250000,3,8,6,3,8,False
1253833,6,11,1992,0,1,7,0,2,18,False
1253833,6,11,1992,0,1,7,0,2,18,False
1253833,6,11,1992,0,1,7,0,2,18,False
1253833,6,11,1992,0,1,7,0,2,18,False
1253833,6,11,1992,0,1,7,0,2,18,False
1253833,6,11,1992,0,1,7,0,2,18,False
1253833,6,11,1992,0,1,7,0,2,18,False
1253833,6,11,1992,0,1,7,0,2,18,False
1253833,6,11,1992,0,1,7,0,2,18,False
1253833,6,11,1992,0,1,7,0,2,18,False
1253833,6,11,1992,0,1,7,0,2,18,False
1253833,6,11,1992,0,1,7,0,2,18,False
1253833,6,11,1992,0,1,7,0,2,18,False
1612664,5,18,1998,0,3,8,6,15,14,False
2142432,7,13,2005,69750,3,3,2,3,1,False
1953297,4,21,2003,257000,3,8,6,3,1,False
1322957,7,30,1993,195000,3,8,0,2,1,False
1813750,4,25,2001,5755000,1,7,9,3,1,False
1813750,4,25,2001,5755000,1,7,9,3,1,False
1764726,7,15,2000,184950,2,3,2,3,1,False
2750160,8,12,2015,0,3,8,6,15,13,False
1153624,8,20,1990,0,3,8,0,2,18,False
1726433,12,1,1999,0,3,8,6,15,13,False
2972483,1,9,2019,0,11,8,6,15,1,False
1970284,6,26,2003,0,3,8,6,15,13,False
2723523,1,12,2015,0,1,7,6,15,18,False
2723523,1,12,2015,0,1,7,6,15,18,False
2723523,1,12,2015,0,1,7,6,15,18,False
2723523,1,12,2015,0,1,7,6,15,18,False
2723523,1,12,2015,0,1,7,6,15,18,False
1676722,3,31,1999,13000,1,7,6,3,5,False
2798271,5,23,2016,217800,3,8,6,18,4,False
1516605,11,21,1996,103500,3,8,6,3,1,False
1305572,4,26,1993,0,3,3,0,15,4,False
2810602,7,18,2016,725000,3,8,6,3,1,False
2754071,8,25,2015,1838000,3,2,7,3,1,False
2525891,1,4,2012,399000,3,8,6,3,1,False
2238763,9,20,2006,379000,3,8,6,3,1,False
1767736,7,26,2000,209900,3,8,6,2,1,False
2321611,11,19,2007,1690000,2,8,6,3,1,False
1541702,4,29,1997,103500,3,8,0,3,1,False
1958027,4,28,2003,0,3,8,6,15,10,False
2042062,5,14,2004,0,3,8,6,24,8,False
2146209,5,25,2005,55000,1,1,6,2,18,False
2146209,5,25,2005,55000,1,1,6,2,18,False
2146209,5,25,2005,55000,1,1,6,2,18,False
2830164,10,25,2016,0,0,3,2,15,18,False
2090307,12,13,2004,815000,2,3,2,3,1,False
2317054,10,17,2007,0,3,8,6,15,10,False
2982659,4,4,2019,540000,14,3,2,3,1,False
3101655,2,17,2021,0,10,8,6,15,18,False
1238800,3,31,1992,0,3,3,0,15,9,False
2986925,4,24,2019,0,11,8,6,3,1,False
1686530,5,20,1999,467500,3,3,2,3,1,False
3094230,12,30,2020,425000,12,8,6,2,1,False
2672205,6,6,2014,982254,3,3,2,3,1,False
1873371,3,11,2002,396000,3,8,6,3,1,False
1441073,7,31,1995,0,3,8,6,24,8,False
1441073,7,31,1995,0,3,8,6,24,8,False
1456802,11,10,1995,219500,2,3,6,3,1,False
2455805,8,4,2010,160000,3,3,2,3,12,False
1795248,1,2,2001,0,3,8,6,15,18,False
1451478,10,4,1995,0,3,8,6,15,11,False
2045303,6,2,2004,174990,3,3,2,3,1,False
2574930,11,19,2012,0,0,3,2,24,18,False
1759367,6,9,2000,0,3,8,6,15,14,False
2767589,10,27,2015,140000,3,3,2,3,1,False
1277178,10,30,1992,318000,2,8,0,2,1,False
3078109,10,19,2020,460000,14,3,2,2,1,False
1463612,12,28,1995,0,3,8,6,15,11,False
2967089,12,12,2018,0,11,8,6,3,1,False
1916931,10,17,2002,358750,3,8,6,4,5,False
2665389,4,23,2014,245000,3,8,6,3,1,False
1276649,10,27,1992,129950,3,8,0,2,1,False
2408344,9,3,2009,475000,3,8,6,3,8,False
1710443,9,15,1999,142200,3,8,6,3,1,False
2138966,7,12,2005,975000,3,3,2,3,1,False
2138966,7,12,2005,975000,3,3,2,3,1,False
2138966,7,12,2005,975000,3,3,2,3,1,False
2138966,7,12,2005,975000,3,3,2,3,1,False
2138966,7,12,2005,975000,3,3,2,3,1,False
2178262,12,13,2005,210000,3,3,2,3,1,False
1408789,12,13,1994,123500,2,3,2,2,1,False
1312138,6,4,1993,214350,2,8,0,2,1,False
830155,6,26,1985,0,1,7,0,26,8,False
830155,6,26,1985,0,1,7,0,26,8,False
2459461,9,21,2010,0,3,3,2,18,4,False
1316749,6,17,1993,65000,3,7,0,2,1,False
2473828,12,30,2010,0,3,8,6,18,4,False
1178479,3,1,1991,124000,3,8,0,2,1,False
2242524,10,3,2006,220000,3,8,6,3,1,False
2221860,7,11,2006,310000,3,8,6,3,1,False
1509143,10,3,1996,400000,2,8,6,3,1,False
1737661,2,15,2000,495000,3,8,6,3,1,False
2115457,4,8,2005,235000,3,8,6,3,1,False
3041134,3,24,2020,873000,3,8,6,3,1,False
2737730,6,11,2015,321000,3,8,6,3,1,False
1328328,8,26,1993,138000,3,8,0,2,1,False
2660551,3,27,2014,25000,1,7,6,3,1,False
2660551,3,27,2014,25000,1,7,6,3,1,False
2215565,6,19,2006,593000,3,8,6,3,1,False
2551387,6,21,2012,485787,2,8,6,3,1,False
1348135,9,4,1993,0,3,8,0,15,18,False
2773947,12,4,2015,268000,3,8,6,21,4,False
1891147,1,1,2002,0,1,7,6,15,18,False
2685397,8,8,2014,280000,3,8,6,3,1,False
2740471,6,18,2015,450000,3,8,6,3,1,False
3044287,4,16,2020,500000,3,8,6,3,1,False
2491896,3,19,2011,0,3,8,6,15,11,False
2192668,3,9,2006,249900,3,8,6,3,8,False
1760372,6,15,2000,0,3,8,6,15,5,False
1760372,6,15,2000,0,3,8,6,15,5,False
1760372,6,15,2000,0,3,8,6,15,5,False
1626081,7,14,1998,100000,3,0,0,3,1,False
2200469,4,5,2006,395000,2,8,6,3,1,False
1390166,8,4,1994,305000,3,8,6,2,1,False
1238533,3,25,1992,156575,2,8,0,2,1,False
2471942,12,20,2010,447900,0,8,6,3,1,False
1758309,4,8,2000,0,3,8,6,22,8,False
1628971,7,30,1998,149500,3,8,6,3,1,False
2566128,9,20,2012,436500,3,8,6,3,1,False
2980836,3,28,2019,550000,3,8,6,3,1,False
2590227,2,16,2013,0,0,8,6,15,19,False
2190789,3,1,2006,393220,2,8,6,3,1,False
2064133,8,14,2004,659000,3,8,6,3,1,False
2635012,10,1,2013,559500,3,8,6,3,1,False
1627395,7,24,1998,9000,1,7,6,15,1,False
1627395,7,24,1998,9000,1,7,6,15,1,False
1852470,10,18,2001,0,3,8,6,15,18,False
1975790,7,24,2003,0,3,2,10,15,5,False
2337438,3,12,2008,0,3,8,6,15,10,False
2195760,3,23,2006,0,3,8,6,15,10,False
1952220,4,10,2003,499950,2,8,6,3,1,False
2165589,10,25,2005,165000,3,3,2,3,1,False
2823021,9,15,2016,756000,11,8,6,3,1,False
1142518,6,19,1990,187500,3,8,0,2,1,False
2827104,9,22,2016,0,3,8,6,15,10,False
1685419,5,7,1999,0,3,8,6,15,10,False
2759659,9,30,2015,302000,3,8,6,3,18,False
2571736,9,17,2012,0,3,8,6,15,11,False
2104638,2,18,2005,0,3,8,6,15,18,False
2049248,6,17,2004,333200,3,8,6,3,1,False
2239260,9,20,2006,670000,3,2,4,3,1,False
1240733,2,28,1992,0,3,8,0,15,9,False
2385019,3,6,2009,0,3,2,11,15,8,False
1971344,7,2,2003,645000,2,8,6,3,0,False
1283052,11,24,1992,0,3,8,0,15,8,False
2033790,4,20,2004,327500,3,8,0,3,1,False
2948360,8,17,2018,774950,11,8,6,3,1,False
1018419,8,22,1988,177225,3,8,0,2,1,False
1872717,3,11,2002,111297,3,8,6,3,1,False
1064338,4,29,1989,0,3,8,0,15,9,False
2503338,7,26,2011,0,3,3,2,22,18,False
2577064,11,26,2012,0,3,8,6,15,13,False
2451680,7,4,2010,270000,3,8,6,22,18,False
2970575,1,16,2019,0,14,3,2,3,1,False
2783126,2,29,2016,0,3,8,6,15,10,False
1271638,10,1,1992,340000,3,8,0,2,1,False
1551175,6,23,1997,0,1,7,6,15,14,False
1414183,1,26,1995,139990,3,8,6,2,1,False
2187001,2,14,2006,380000,3,8,6,15,1,False
3054191,6,24,2020,2395000,3,8,6,3,1,False
1452988,10,17,1995,255000,3,8,6,3,1,False
2573172,11,6,2012,205343,3,8,6,18,4,False
1741545,2,12,2000,0,3,0,6,19,8,False
1067757,6,21,1989,123900,3,8,0,2,1,False
2930401,4,27,2018,1296503,10,8,6,3,1,False
2690330,9,5,2014,305000,3,8,6,3,18,False
1332590,9,10,1993,164950,3,8,0,2,1,False
2449154,6,23,2010,535000,3,8,6,3,1,False
1940350,10,18,2002,148000,3,0,2,15,2,False
2504687,8,1,2011,342995,2,8,6,3,1,False
1871971,3,1,2002,162950,3,8,6,3,1,False
1896671,4,18,2002,0,3,8,6,22,10,False
1973273,6,9,2003,0,3,8,6,15,5,False
1807225,3,6,2001,1530000,1,8,6,3,1,False
1807225,3,6,2001,1530000,1,8,6,3,1,False
2073700,9,22,2004,325000,3,3,2,3,1,False
2897609,10,19,2017,499900,3,8,6,3,1,False
2337404,5,3,2007,0,3,8,6,7,14,False
2580432,11,29,2012,0,3,8,6,15,18,False
2580432,11,29,2012,0,3,8,6,15,18,False
2789030,4,4,2016,575000,3,8,6,3,1,False
1259191,7,12,1992,12000,0,0,0,0,0,False
2032551,4,12,2004,0,3,8,6,4,8,False
1518746,11,29,1996,147900,0,3,2,3,1,False
1441425,8,1,1995,121032,3,8,6,3,1,False
2845562,1,9,2017,0,3,8,6,15,11,False
2537458,3,28,2012,0,2,8,6,15,10,False
1600597,1,29,1998,0,0,8,6,15,14,False
1258004,7,14,1992,277000,3,3,0,2,1,False
1474306,3,15,1996,130000,3,8,6,10,1,False
2873752,6,22,2017,402000,3,8,6,18,4,False
2669211,5,20,2014,57000,3,3,2,3,1,False
2306027,8,17,2007,675000,3,8,6,3,1,False
2328540,1,9,2008,0,1,7,6,22,18,False
2609929,5,29,2013,535000,3,8,6,3,1,False
1805231,3,8,2001,0,3,3,2,15,10,False
1921036,12,6,2001,0,3,8,6,15,16,False
2258723,12,28,2006,0,3,8,6,15,10,False
2355430,7,17,2008,0,2,8,6,15,18,False
1941118,2,24,2003,547500,2,8,6,3,1,False
1251667,6,3,1992,0,3,8,0,15,9,False
1507410,9,23,1996,130000,3,8,6,3,1,False
1386105,4,8,1994,100,1,2,0,2,0,False
2557681,7,31,2012,421000,3,8,6,3,1,False
1644646,10,9,1998,0,3,8,6,15,13,False
2147180,8,9,2005,537000,3,8,6,3,1,False
2663348,4,14,2014,234950,3,8,6,3,1,False
918131,12,22,1986,119000,3,8,0,2,1,False
3068798,9,1,2020,400000,11,8,6,2,1,False
2816422,8,12,2016,0,3,8,6,15,13,False
2144911,7,29,2005,396000,3,8,6,3,5,False
3051214,6,2,2020,769000,91,7,6,2,1,False
1483776,4,4,1996,0,1,0,9,26,16,False
1483776,4,4,1996,0,1,0,9,26,16,False
1483776,4,4,1996,0,1,0,9,26,16,False
1483776,4,4,1996,0,1,0,9,26,16,False
1483776,4,4,1996,0,1,0,9,26,16,False
1483776,4,4,1996,0,1,0,9,26,16,False
1483776,4,4,1996,0,1,0,9,26,16,False
1483776,4,4,1996,0,1,0,9,26,16,False
1483776,4,4,1996,0,1,0,9,26,16,False
1483776,4,4,1996,0,1,0,9,26,16,False
2589396,2,4,2013,0,3,2,11,18,5,False
1166737,11,20,1990,212500,3,8,0,2,1,False
3100898,7,24,2013,0,14,3,2,2,16,False
2832394,11,2,2016,201972,3,8,6,18,4,False
2705914,10,10,2014,0,3,8,6,15,18,False
2705914,10,10,2014,0,3,8,6,15,18,False
1600323,3,17,1998,0,0,0,6,15,11,False
3012934,9,24,2019,775000,11,8,6,3,1,False
3097127,1,29,2021,0,11,8,6,15,18,False
1261538,8,1,1992,175000,3,8,0,2,1,False
2057845,7,26,2004,247000,3,8,6,3,1,False
2039362,5,12,2004,0,3,8,6,15,5,False
2812327,7,26,2016,375000,1,7,6,3,1,False
2279007,2,21,2007,0,3,8,6,15,18,False
2555942,7,24,2012,520000,3,8,6,3,1,False
1817610,5,14,2001,175000,3,8,6,3,1,False
1817610,5,14,2001,175000,3,8,6,3,1,False
3062891,8,11,2020,2675000,46,2,7,3,1,False
1973558,7,2,2003,259950,2,8,6,3,1,False
1743639,3,23,2000,261500,3,8,6,3,1,False
1656579,12,14,1998,0,3,8,6,15,18,False
1500528,8,5,1996,108000,3,8,6,4,18,False
2760268,8,11,2015,0,3,8,6,15,8,False
2385021,3,17,2009,532471,3,8,6,3,1,False
1685939,5,12,1999,135900,3,3,2,3,1,False
1343973,11,15,1993,0,3,8,0,15,9,False
3028187,12,17,2019,0,11,8,6,3,1,False
1808948,3,25,2001,0,3,8,6,15,10,False
1430044,5,10,1995,117950,3,8,0,2,1,False
1753490,5,12,2000,165000,3,8,6,3,1,False
1947190,3,25,2003,0,3,2,6,24,6,False
1687968,5,19,1999,155000,3,8,6,3,1,False
1959005,5,12,2003,324252,2,8,6,3,1,False
2895639,10,14,2017,192500,3,3,2,3,1,False
1623776,6,19,1998,255000,3,8,6,3,1,False
2141823,7,5,2005,0,3,3,2,2,14,False
1981297,8,6,2003,161000,3,3,2,3,1,False
2191159,3,1,2006,85951,3,3,2,15,1,False
2280018,4,17,2007,410000,3,8,6,3,1,False
1386490,7,21,1994,80000,1,7,0,2,1,False
2381730,2,26,2009,0,3,8,6,15,18,False
2381730,2,26,2009,0,3,8,6,15,18,False
1475703,3,21,1996,141000,3,8,6,3,1,False
1283807,12,7,1992,0,3,8,0,15,18,False
2511396,9,2,2011,99000,3,8,6,4,1,False
2625831,8,20,2013,750000,3,8,6,3,1,False
2150206,8,22,2005,549990,2,8,6,3,1,False
2908705,7,1,2017,0,3,8,6,15,14,False
1983225,8,6,2003,315000,3,2,11,3,1,False
2819744,8,10,2016,614950,11,8,6,3,1,False
3099225,2,1,2021,1110000,11,8,6,2,1,False
2674704,6,18,2014,400000,3,3,2,3,1,False
2629699,9,6,2013,265000,3,3,2,3,1,False
2943356,7,10,2018,1500000,11,7,6,3,1,False
1908543,9,5,2002,0,3,8,6,15,18,False
2382240,10,27,2008,0,3,8,6,24,8,False
1594842,2,13,1998,0,3,8,6,15,8,False
720918,5,11,1983,42500,3,9,0,10,1,False
2788153,3,25,2016,1045000,2,8,6,3,1,False
1657491,12,11,1998,120000,1,7,6,3,1,False
2174681,12,6,2005,315000,3,8,6,3,1,False
1590324,1,22,1998,168000,3,8,6,3,1,False
2366201,9,26,2008,550000,3,8,6,3,1,False
2622546,8,1,2013,455000,3,3,2,3,1,False
1280156,11,12,1992,164000,3,8,0,2,1,False
2744313,7,14,2015,356705,2,8,6,3,1,False
2310360,9,12,2007,310400,2,3,2,3,1,False
2152279,8,25,2005,0,3,8,6,24,16,False
1472050,2,28,1996,84000,3,3,2,3,1,False
2888358,9,8,2017,1512000,3,8,6,3,18,False
2888358,9,8,2017,1512000,3,8,6,3,18,False
